Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
4275,2081902,2,1070009,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4276,2081903,1,1090009,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4277,2081903,2,1070009,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4278,2081411,1,1090004,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4279,2081411,2,1070004,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4280,2081412,1,1090004,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4281,2081412,2,1070004,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4282,2081413,1,1090004,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4283,2081413,2,1070004,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4284,2081511,1,1090005,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4285,2081511,2,1070005,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4286,2081512,1,1090005,2.4,,,,,2.4,,,,,,,,,1,1,0,0,,
4287,2081512,2,1070005,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4288,2081513,1,1090005,2.4,,,,,2.4,,,,,,,,,1,1,0,0,,
4289,2081513,2,1070005,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4290,2081611,1,1090006,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4291,2081611,2,1070006,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4292,2081612,1,1090006,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4293,2081612,2,1070006,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4294,2081613,1,1090006,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4295,2081613,2,1070006,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4296,2081711,1,1090007,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4297,2081711,2,1070007,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4298,2081712,1,1090007,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4299,2081712,2,1070007,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4300,2081713,1,1090007,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4301,2081713,2,1070007,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4302,2081811,1,1090008,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4303,2081811,2,1070008,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4304,2081812,1,1090008,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4305,2081812,2,1070008,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4306,2081813,1,1090008,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4307,2081813,2,1070008,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4308,2081911,1,1090009,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4309,2081911,2,1070009,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4310,2081912,1,1090009,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4311,2081912,2,1070009,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4312,2081913,1,1090009,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4313,2081913,2,1070009,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4314,2090401,1,1080002,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4315,2090401,2,1071104,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4316,2090401,3,1100002,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4317,2090402,1,1080002,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4318,2090402,2,1071104,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4319,2090402,3,1100002,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4320,2090403,1,1080002,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4321,2090403,2,1071104,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4322,2090403,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4323,2090403,4,1100002,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4324,2090501,1,1080003,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4325,2090501,2,1071105,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4326,2090501,3,1100003,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4327,2090502,1,1080003,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4328,2090502,2,1071105,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4329,2090502,3,1100003,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4330,2090503,1,1080003,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4331,2090503,2,1071105,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4332,2090503,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4333,2090503,4,1100003,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4334,2090601,1,1080004,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4335,2090601,2,1071106,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4336,2090601,3,1100004,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4337,2090602,1,1080004,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4338,2090602,2,1071106,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4339,2090602,3,1100004,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4340,2090603,1,1080004,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4341,2090603,2,1071106,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4342,2090603,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4343,2090603,4,1100004,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4344,2090701,1,1080005,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4345,2090701,2,1071107,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4346,2090701,3,1100005,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4347,2090702,1,1080005,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4348,2090702,2,1071107,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4349,2090702,3,1100005,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4350,2090703,1,1080005,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4351,2090703,2,1071107,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4352,2090703,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4353,2090703,4,1100005,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4354,2090801,1,1080006,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4355,2090801,2,1071108,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4356,2090801,3,1100006,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4357,2090802,1,1080006,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4358,2090802,2,1071108,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4359,2090802,3,1100006,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4360,2090803,1,1080006,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4361,2090803,2,1071108,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4362,2090803,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4363,2090803,4,1100006,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4364,2090901,1,1080007,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4365,2090901,2,1071109,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4366,2090901,3,1100007,10.779,,,,,10.779,,,,,,,,,3,1,0,0,,
4367,2090902,1,1080007,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4368,2090902,2,1071109,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4369,2090902,3,1100007,8.983,,,,,8.983,,,,,,,,,3,1,0,0,,
4370,2090903,1,1080007,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4371,2090903,2,1071109,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4372,2090903,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4373,2090903,4,1100007,9.581,,,,,9.581,,,,,,,,,4,1,0,0,,
4374,2090411,1,1080002,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4375,2090411,2,1071104,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4376,2090411,3,1100002,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4377,2090412,1,1080002,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4378,2090412,2,1071104,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4379,2090412,3,1100002,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4380,2090413,1,1080002,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4381,2090413,2,1071104,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4382,2090413,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4383,2090413,4,1100002,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4384,2090511,1,1080003,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4385,2090511,2,1071105,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4386,2090511,3,1100003,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4387,2090512,1,1080003,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4388,2090512,2,1071105,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4389,2090512,3,1100003,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4390,2090513,1,1080003,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4391,2090513,2,1071105,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4392,2090513,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4393,2090513,4,1100003,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4394,2090611,1,1080004,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4395,2090611,2,1071106,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4396,2090611,3,1100004,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4397,2090612,1,1080004,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4398,2090612,2,1071106,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4399,2090612,3,1100004,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4400,2090613,1,1080004,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4401,2090613,2,1071106,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4402,2090613,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4403,2090613,4,1100004,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4404,2090711,1,1080005,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4405,2090711,2,1071107,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4406,2090711,3,1100005,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4407,2090712,1,1080005,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4408,2090712,2,1071107,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4409,2090712,3,1100005,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4410,2090713,1,1080005,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4411,2090713,2,1071107,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4412,2090713,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4413,2090713,4,1100005,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4414,2090811,1,1080006,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4415,2090811,2,1071108,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4416,2090811,3,1100006,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4417,2090812,1,1080006,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4418,2090812,2,1071108,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4419,2090812,3,1100006,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4420,2090813,1,1080006,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4421,2090813,2,1071108,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4422,2090813,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4423,2090813,4,1100006,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4424,2090911,1,1080007,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4425,2090911,2,1071109,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4426,2090911,3,1100007,14.328,,,,,14.328,,,,,,,,,3,1,0,0,,
4427,2090912,1,1080007,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4428,2090912,2,1071109,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4429,2090912,3,1100007,11.94,,,,,11.94,,,,,,,,,3,1,0,0,,
4430,2090913,1,1080007,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4431,2090913,2,1071109,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4432,2090913,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4433,2090913,4,1100007,12.736,,,,,12.736,,,,,,,,,4,1,0,0,,
4434,2090421,1,1080002,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4435,2090421,2,1071104,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4436,2090421,3,1100002,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4437,2090422,1,1080002,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4438,2090422,2,1071104,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4439,2090422,3,1100002,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4440,2090423,1,1080002,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4441,2090423,2,1071104,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4442,2090423,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4443,2090423,4,1100002,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4444,2090521,1,1080003,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4445,2090521,2,1071105,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4446,2090521,3,1100003,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4447,2090522,1,1080003,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4448,2090522,2,1071105,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4449,2090522,3,1100003,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4450,2090523,1,1080003,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4451,2090523,2,1071105,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4452,2090523,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4453,2090523,4,1100003,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4454,2090621,1,1080004,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4455,2090621,2,1071106,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4456,2090621,3,1100004,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4457,2090622,1,1080004,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4458,2090622,2,1071106,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4459,2090622,3,1100004,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4460,2090623,1,1080004,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4461,2090623,2,1071106,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4462,2090623,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4463,2090623,4,1100004,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4464,2090721,1,1080005,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4465,2090721,2,1071107,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4466,2090721,3,1100005,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4467,2090722,1,1080005,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4468,2090722,2,1071107,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4469,2090722,3,1100005,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4470,2090723,1,1080005,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4471,2090723,2,1071107,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4472,2090723,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4473,2090723,4,1100005,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4474,2090821,1,1080006,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4475,2090821,2,1071108,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4476,2090821,3,1100006,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4477,2090822,1,1080006,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4478,2090822,2,1071108,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4479,2090822,3,1100006,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4480,2090823,1,1080006,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4481,2090823,2,1071108,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4482,2090823,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4483,2090823,4,1100006,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4484,2090921,1,1080007,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4485,2090921,2,1071109,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4486,2090921,3,1100007,20.382,,,,,20.382,,,,,,,,,3,1,0,0,,
4487,2090922,1,1080007,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4488,2090922,2,1071109,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4489,2090922,3,1100007,16.985,,,,,16.985,,,,,,,,,3,1,0,0,,
4490,2090923,1,1080007,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4491,2090923,2,1071109,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4492,2090923,3,1010301,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4493,2090923,4,1100007,18.117,,,,,18.117,,,,,,,,,4,1,0,0,,
4494,2091401,1,1090004,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4495,2091401,2,1071104,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4496,2091402,1,1090004,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4497,2091402,2,1071104,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4498,2091403,1,1090004,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4499,2091403,2,1071104,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4500,2091501,1,1090005,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4501,2091501,2,1071105,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4502,2091502,1,1090005,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4503,2091502,2,1071105,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4504,2091503,1,1090005,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4505,2091503,2,1071105,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4506,2091601,1,1090006,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4507,2091601,2,1071106,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4508,2091602,1,1090006,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4509,2091602,2,1071106,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4510,2091603,1,1090006,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4511,2091603,2,1071106,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4512,2091701,1,1090007,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4513,2091701,2,1071107,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4514,2091702,1,1090007,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4515,2091702,2,1071107,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4516,2091703,1,1090007,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4517,2091703,2,1071107,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4518,2091801,1,1090008,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4519,2091801,2,1071108,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4520,2091802,1,1090008,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4521,2091802,2,1071108,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4522,2091803,1,1090008,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4523,2091803,2,1071108,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4524,2091901,1,1090009,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
4525,2091901,2,1071109,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4526,2091902,1,1090009,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
4527,2091902,2,1071109,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4528,2091903,1,1090009,3.833,,,,,3.833,,,,,,,,,1,1,0,0,,
4529,2091903,2,1071109,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4530,2091411,1,1090004,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4531,2091411,2,1071204,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4532,2091412,1,1090004,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4533,2091412,2,1071204,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4534,2091413,1,1090004,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4535,2091413,2,1071204,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4536,2091511,1,1090005,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4537,2091511,2,1071205,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4538,2091512,1,1090005,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4539,2091512,2,1071205,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4540,2091513,1,1090005,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4541,2091513,2,1071205,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4542,2091611,1,1090006,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4543,2091611,2,1071206,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4544,2091612,1,1090006,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4545,2091612,2,1071206,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4546,2091613,1,1090006,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4547,2091613,2,1071206,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4548,2091711,1,1090007,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4549,2091711,2,1071207,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4550,2091712,1,1090007,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4551,2091712,2,1071207,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4552,2091713,1,1090007,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4553,2091713,2,1071207,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4554,2091811,1,1090008,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4555,2091811,2,1071208,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4556,2091812,1,1090008,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4557,2091812,2,1071208,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4558,2091813,1,1090008,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4559,2091813,2,1071208,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4560,2091911,1,1090009,4.776,,,,,4.776,,,,,,,,,1,1,0,0,,
4561,2091911,2,1071209,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4562,2091912,1,1090009,5.174,,,,,5.174,,,,,,,,,1,1,0,0,,
4563,2091912,2,1071209,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4564,2091913,1,1090009,5.0944,,,,,5.0944,,,,,,,,,1,1,0,0,,
4565,2091913,2,1071209,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4566,2091421,1,1090004,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4567,2091421,2,1071304,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4568,2091422,1,1090004,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4569,2091422,2,1071304,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4570,2091423,1,1090004,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4571,2091423,2,1071304,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4572,2091521,1,1090005,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4573,2091521,2,1071305,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4574,2091522,1,1090005,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
4575,2091522,2,1071305,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4576,2091523,1,1090005,7.247,,,,,7.247,,,,,,,,,1,1,0,0,,
4577,2091523,2,1071305,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4578,2091621,1,1090006,6.794,,,,,6.794,,,,,,,,,1,1,0,0,,
4579,2091621,2,1071306,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4580,2091622,1,1090006,7.36,,,,,7.36,,,,,,,,,1,1,0,0,,
